back-ordered,J1234,996180,588176,123.45,197556,690,20250331202112
pending,G873VWED9,671741,818079,99.999,846200,953,20240913205421
delayed,J9876543,328869,444084,100.0,713943,959,20240623051144
back-ordered,S772B123,321212,573475,8765.44,768023,962,20241009212945
back-ordered,K555H99,448809,72224,999.99,774278,496,20240920165103
shipped,J77442211,583803,44670,555.55,939296,928,20240513121532
shipped,K555H99,863821,55150,999.99,522691,169,20250131040549
back-ordered,G873VWED9,551490,427520,99.999,658453,260,20240613035622
delayed,J77442211,249954,388440,555.55,250267,482,20250118143242
delayed,L123AAS,659033,383608,765.253,719224,448,20241026230431
back-ordered,J77442211,81703,96040,555.55,853801,119,20241206221936
shipped,S772B123,263206,745505,8765.44,915614,878,20250326044010
shipped,J1234,13811,990440,123.45,232843,338,20240814021527
pending,J9876543,837043,346008,100.0,10085,162,20240912160322
pending,J9876543,323301,67839,100.0,407955,423,20250330181852
back-ordered,J9876543,144754,244736,100.0,44758,437,20241212072551
pending,G873VWED9,944089,242227,99.999,896415,724,20240607014317
shipped,J77442211,543107,407705,555.55,688816,599,20250404230050
pending,J1234,930138,97548,123.45,715592,492,20250330082736
shipped,J955AAS,10000,234436,44441.22,91830,729,20241005155111
back-ordered,J9876543,611009,36602,100.0,656913,729,20240508132648
pending,K555H99,399812,700852,999.99,559243,266,20241231180608
back-ordered,J9876543,153833,20710,100.0,862814,684,20240918083303
pending,K555H99,458115,668217,999.99,25453,657,20240704042805
back-ordered,J955AAS,905758,940975,44441.22,209729,767,20241004163505
pending,J1234,129836,791578,123.45,476893,613,20250215065930
pending,J955AAS,261192,505470,44441.22,219285,758,20241107065248
back-ordered,S772B123,380706,99025,8765.44,135750,693,20240611042500
back-ordered,K555H99,534973,67555,999.99,255746,647,20241105060301
back-ordered,J77442211,212925,463012,555.55,448565,674,20250428123440
delayed,J9876543,225593,517519,100.0,447407,685,20240830193148
delayed,J1234,710359,209376,123.45,386496,243,20240930102020
delayed,G873VWED9,625936,479946,99.999,796196,421,20241031085031
back-ordered,L123AAS,747871,480541,765.253,827078,128,20241010105146
pending,J9876543,916205,47836,100.0,280446,298,20241215171601
shipped,J955AAS,721450,209244,44441.22,952576,344,20250409225657
pending,S772B123,895590,877612,8765.44,986672,622,20240828122019
pending,K555H99,406612,715506,999.99,191141,464,20240903113209
pending,J955AAS,413909,174238,44441.22,500835,573,20240506155114
back-ordered,J6V123,737078,616013,11111.11,387535,807,20240924043253
shipped,K555H99,780942,144307,999.99,359464,546,20250218121825
back-ordered,J9876543,304055,646987,100.0,191396,129,20250401051802
pending,K555H99,558066,209630,999.99,312730,785,20240727131729
back-ordered,S772B123,51295,316607,8765.44,480045,279,20240729160043
delayed,L123AAS,150510,965368,765.253,348564,910,20240720154531
delayed,J955AAS,673365,546352,44441.22,810399,300,20241214135249
shipped,J1234,691513,604455,123.45,664822,170,20241013041500
pending,G873VWED9,577976,568098,99.999,313988,340,20250414051521
pending,J9876543,427065,877781,100.0,62973,258,20250215034742
delayed,J1234,859797,418536,123.45,662353,137,20240509184238
pending,K555H99,110159,451190,999.99,935338,659,20241101054318
delayed,G873VWED9,269270,303882,99.999,252201,83,20241226055538
delayed,L123AAS,374431,452821,765.253,957727,717,20240925221542
delayed,J1234,532327,23964,123.45,503142,60,20240513071428
back-ordered,K555H99,739104,907396,999.99,215504,181,20240525065134
shipped,G873VWED9,566998,601392,99.999,849119,367,20241018225748
back-ordered,J9876543,898610,133777,100.0,9254,307,20240516235348
shipped,K555H99,742862,555317,999.99,234237,563,20241222231425
shipped,G873VWED9,539986,635271,99.999,943743,66,20240605192200
pending,G873VWED9,423921,51903,99.999,505706,847,20240509055942
back-ordered,G873VWED9,943527,341724,99.999,701567,641,20241130134946
back-ordered,J955AAS,448325,557293,44441.22,797348,532,20241120010151
delayed,J77442211,760307,195303,555.55,592306,122,20240605082918
shipped,L123AAS,784920,349501,765.253,592954,985,20240712035137
back-ordered,K555H99,930805,424850,999.99,747602,687,20241121035437
pending,J1234,266084,453159,123.45,653041,709,20240727125904
pending,S772B123,13040,570559,8765.44,329784,778,20241121160512
shipped,S772B123,277232,425065,8765.44,696736,284,20241208100750
pending,J1234,577976,309856,123.45,534845,868,20241111173513
back-ordered,K555H99,701736,716795,999.99,29719,541,20250110225700
back-ordered,J1234,235573,11905,123.45,498510,643,20250127130053
shipped,J6V123,502062,222802,11111.11,249563,53,20250327223508
pending,J1234,70002,567170,123.45,262621,517,20240926060016
shipped,G873VWED9,160486,609116,99.999,951014,113,20240525152006
delayed,L123AAS,649450,263777,765.253,154890,780,20240622161829
back-ordered,K555H99,506037,160155,999.99,684155,74,20250205015833
shipped,L123AAS,50328,764517,765.253,971835,398,20241201100524
back-ordered,J955AAS,34260,599596,44441.22,113830,504,20240513155320
shipped,L123AAS,658095,247055,765.253,328765,842,20241215150938
shipped,J77442211,325802,342431,555.55,592722,853,20240508223046
pending,K555H99,37900,791765,999.99,156239,231,20250418165223
back-ordered,J955AAS,677624,494789,44441.22,736570,723,20240506191736
back-ordered,S772B123,549073,588487,8765.44,745204,505,20250205203430
back-ordered,J77442211,167788,956640,555.55,667135,686,20250105142108
shipped,J955AAS,924211,989748,44441.22,650563,667,20240712201646
shipped,J955AAS,880274,521698,44441.22,815148,410,20240803152920
shipped,J1234,624357,121002,123.45,38983,683,20241104054045
delayed,S772B123,875679,381665,8765.44,430772,933,20250426222818
shipped,J955AAS,583183,870215,44441.22,641617,213,20240617001345
shipped,J77442211,890680,13654,555.55,92196,619,20250110083904
delayed,J1234,984368,611783,123.45,123204,832,20250421064537
delayed,L123AAS,819034,260635,765.253,615650,898,20241030032522
pending,J9876543,288788,608855,100.0,538524,749,20240513190836
shipped,G873VWED9,146887,632658,99.999,587558,681,20250418053924
back-ordered,J1234,935154,52786,123.45,709228,194,20240815055826
back-ordered,J77442211,323301,205277,555.55,643456,367,20240820122125
delayed,K555H99,156593,626851,999.99,602665,892,20241109005757
shipped,L123AAS,769936,681477,765.253,171009,704,20250118175352
pending,S772B123,13811,740062,8765.44,131534,140,20250503041417
pending,J9876543,528239,84314,100.0,95627,665,20241206114552
shipped,G873VWED9,775823,176928,99.999,622836,407,20250421111826
pending,K555H99,288788,427520,999.99,306037,447,20241226080233
pending,J955AAS,929647,930174,44441.22,72456,960,20250420061941
pending,G873VWED9,739104,828268,99.999,482115,804,20250408021500
back-ordered,S772B123,980786,965105,8765.44,722217,555,20241124175313
delayed,K555H99,874478,866667,999.99,563846,604,20241111134130
delayed,J9876543,788931,275362,100.0,725088,553,20241105045358
pending,J955AAS,931104,106340,44441.22,878351,565,20241021062054
delayed,J9876543,446654,964097,100.0,781223,400,20250123010739
back-ordered,J77442211,776441,912781,555.55,672852,535,20250421131809
shipped,K555H99,484723,847234,999.99,308207,272,20241216173817
pending,S772B123,113282,372707,8765.44,461246,817,20240723190339
pending,J77442211,265147,19038,555.55,775862,498,20240504162609
delayed,J9876543,955086,265227,100.0,419714,257,20250323224206
delayed,J77442211,371433,229425,555.55,852099,750,20240610223729
pending,L123AAS,236033,798148,765.253,820172,556,20241029190730
delayed,J1234,342780,482946,123.45,629862,825,20241120184651
back-ordered,K555H99,697174,758772,999.99,591090,599,20240913125508
back-ordered,L123AAS,48355,957018,765.253,324382,807,20250216042644
delayed,J955AAS,910061,303050,44441.22,377484,201,20241129051252
shipped,J955AAS,761961,184351,44441.22,511035,951,20240513061846
delayed,K555H99,363254,749040,999.99,540800,475,20250226052537
pending,J1234,649450,343270,123.45,125628,157,20240817201751
back-ordered,K555H99,292820,534977,999.99,609132,441,20240612063502
delayed,J77442211,188421,447131,555.55,255048,225,20241025075553
shipped,S772B123,805671,695269,8765.44,629147,380,20240614162612
shipped,J1234,835647,72988,123.45,629010,573,20250106234208
back-ordered,K555H99,639962,136384,999.99,989171,828,20240721052404
pending,K555H99,277975,327492,999.99,383455,958,20240510031936
shipped,J77442211,259976,90028,555.55,212848,915,20250128025528
back-ordered,S772B123,14978,704876,8765.44,956527,649,20240613073037
pending,J955AAS,724517,721273,44441.22,64706,90,20240603184213
back-ordered,L123AAS,868555,236095,765.253,457419,107,20250129080256
delayed,J77442211,288178,994834,555.55,42219,239,20250103062133
delayed,L123AAS,166018,282675,765.253,361762,233,20241221043418
shipped,S772B123,342054,620779,8765.44,526609,464,20240907131012
shipped,J1234,217776,427807,123.45,268014,491,20241214010358
delayed,K555H99,423921,972608,999.99,589583,296,20240708235757
pending,G873VWED9,351412,70566,99.999,510672,813,20241110022919
shipped,J1234,839718,475820,123.45,573936,388,20241005180257
shipped,J77442211,657671,422196,555.55,818858,737,20250130104641
back-ordered,J6V123,890681,658696,11111.11,581804,977,20250117001138
back-ordered,J955AAS,210736,177929,44441.22,55935,595,20240724180503
pending,G873VWED9,43296,165806,99.999,31907,907,20240729085432
shipped,J77442211,249327,734927,555.55,347391,70,20250313053744
shipped,J77442211,270000,67555,555.55,448513,786,20250115184602
shipped,J9876543,458115,28673,100.0,296551,829,20241005144815
back-ordered,L123AAS,193172,181120,765.253,203931,136,20240517184440
pending,L123AAS,288730,585227,765.253,899334,127,20250419104015
back-ordered,K555H99,430504,662655,999.99,33137,855,20240614120602
shipped,J955AAS,613252,49835,44441.22,73340,677,20240724014435
shipped,J955AAS,288024,157039,44441.22,270981,563,20250422090950
delayed,J77442211,343086,411643,555.55,910408,174,20250304075048
pending,S772B123,793540,457469,8765.44,663615,204,20241216021312
delayed,G873VWED9,956551,508552,99.999,189220,609,20240614094435
back-ordered,K555H99,570209,333570,999.99,606694,917,20241216231054
delayed,J77442211,261192,401045,555.55,49953,525,20250101220521
delayed,J6V123,659033,175836,11111.11,647443,344,20250316053416
delayed,S772B123,492084,75907,8765.44,642020,753,20240611224232
back-ordered,J1234,940512,765307,123.45,393141,150,20241012222439
delayed,J77442211,725815,766311,555.55,570162,674,20241017173918
shipped,K555H99,988812,434959,999.99,866927,945,20240622175940
delayed,S772B123,572514,69589,8765.44,667478,115,20241108053425
delayed,K555H99,619044,871461,999.99,121611,162,20250225023618
delayed,J9876543,780942,429797,100.0,993762,510,20250312112240
pending,G873VWED9,295525,654063,99.999,978267,896,20241005173102
shipped,K555H99,72500,891971,999.99,537296,247,20240721163502
back-ordered,L123AAS,480690,652735,765.253,345100,890,20240509052900
back-ordered,J6V123,426236,156795,11111.11,143742,954,20250414110900
shipped,L123AAS,963194,973464,765.253,142193,826,20241105193031
delayed,L123AAS,79861,745814,765.253,306568,853,20240701081224
pending,J1234,189935,151731,123.45,218585,821,20240824060840
back-ordered,S772B123,320895,412580,8765.44,716434,739,20240531142110
pending,J9876543,169493,65035,100.0,176252,839,20240525222442
pending,K555H99,350584,81096,999.99,216231,622,20250327170714
shipped,G873VWED9,334044,817666,99.999,449706,279,20250219223246
shipped,J9876543,775909,996485,100.0,917075,174,20240726232655
back-ordered,J6V123,406195,924854,11111.11,557952,653,20241024055736
shipped,J77442211,766608,143233,555.55,522584,527,20241123104956
shipped,J6V123,79861,468966,11111.11,969128,504,20241202144154
shipped,S772B123,464713,96040,8765.44,20281,999,20250201094545
back-ordered,J955AAS,601889,651640,44441.22,497809,556,20240610130119
shipped,J9876543,270685,630701,100.0,439076,382,20250208045123
back-ordered,J955AAS,832057,792349,44441.22,193377,149,20241111104654
pending,J6V123,356932,427727,11111.11,216614,755,20241118152724
pending,K555H99,931509,182869,999.99,943347,92,20250201024602
back-ordered,J9876543,744242,895446,100.0,480393,500,20240519092008
pending,J1234,465731,931556,123.45,394999,776,20241008120207
back-ordered,J1234,377188,830415,123.45,410570,987,20240920020051
delayed,S772B123,86038,673733,8765.44,208222,457,20250422111515
shipped,S772B123,744242,227094,8765.44,392260,797,20240810214519
back-ordered,J77442211,616806,272605,555.55,267905,164,20241114031457
shipped,J955AAS,703112,321662,44441.22,686286,339,20250402232957
delayed,J6V123,339593,529013,11111.11,406475,767,20240721155000
delayed,J955AAS,834465,988296,44441.22,965153,409,20240831152607
pending,J1234,595239,172707,123.45,697015,947,20250424073746
back-ordered,J9876543,559221,75854,100.0,402604,156,20250303005458
delayed,L123AAS,619160,337381,765.253,935054,509,20241107192909
back-ordered,S772B123,671374,803646,8765.44,741859,323,20240504160057
shipped,L123AAS,710359,39686,765.253,455390,206,20250202112721
delayed,L123AAS,445135,147183,765.253,178366,719,20240909021247
shipped,J77442211,488694,708369,555.55,884758,996,20240505081502
shipped,J6V123,640285,242892,11111.11,574737,658,20250121023410
shipped,J77442211,426057,747804,555.55,313446,721,20240802160503
delayed,J9876543,374431,943437,100.0,553297,330,20240701045616
shipped,J1234,362767,982432,123.45,903328,704,20250306145252
back-ordered,J1234,72500,931358,123.45,844449,206,20250207015744
shipped,J1234,497555,126380,123.45,761182,588,20240624025200
pending,J6V123,658095,553671,11111.11,617542,604,20240605050828
delayed,S772B123,775909,750433,8765.44,745609,431,20250329102014
delayed,G873VWED9,616806,494583,99.999,657390,815,20241001111149
pending,J9876543,148381,914771,100.0,327986,909,20240510025101
delayed,G873VWED9,33963,168283,99.999,772090,471,20240630212438
shipped,J955AAS,259976,748911,44441.22,127049,701,20240617074953
shipped,S772B123,975799,134144,8765.44,380675,798,20241126062000
shipped,J9876543,314593,281253,100.0,768248,644,20250302071717
pending,K555H99,891310,611473,999.99,842915,877,20240926172521
delayed,J1234,657671,975208,123.45,887832,345,20250420182020
delayed,J77442211,91206,381124,555.55,767943,313,20240808002514
delayed,G873VWED9,588902,44072,99.999,450969,804,20240921070718
pending,L123AAS,812465,669094,765.253,259106,448,20240601215531
pending,G873VWED9,896173,293541,99.999,415814,937,20240903100716
back-ordered,K555H99,624357,193145,999.99,151627,532,20250328183841
shipped,S772B123,898610,44670,8765.44,554420,575,20240813070038
pending,K555H99,39191,476667,999.99,421586,742,20241013101859
delayed,S772B123,882118,938997,8765.44,73277,411,20241202165449
shipped,J955AAS,695952,853133,44441.22,839789,469,20250310125933
delayed,L123AAS,200458,132511,765.253,240043,395,20240506004526
shipped,J955AAS,33963,231732,44441.22,232921,98,20250311184318
back-ordered,G873VWED9,244409,960358,99.999,603109,603,20241215121411
delayed,J9876543,897909,793179,100.0,278107,653,20250116130135
shipped,J77442211,381712,142940,555.55,979724,311,20241209111126
shipped,G873VWED9,198545,460367,99.999,404887,573,20241221191356
pending,J9876543,896547,851716,100.0,2694,910,20250210122137
delayed,J77442211,219156,584819,555.55,770379,105,20241231094514
back-ordered,L123AAS,975799,242469,765.253,177786,298,20240622184017
back-ordered,L123AAS,831152,308864,765.253,958930,700,20241223060204
shipped,G873VWED9,863821,133777,99.999,198927,586,20240814103735
pending,K555H99,323180,297432,999.99,5142,387,20241220132550
shipped,J955AAS,805356,273195,44441.22,219859,901,20241228195521
pending,K555H99,798506,553878,999.99,602932,740,20250105205430
delayed,J1234,736455,443121,123.45,583797,664,20241020132717
shipped,S772B123,875679,24362,8765.44,277071,179,20240508065027
delayed,J77442211,97413,799373,555.55,223022,374,20240623153947
pending,G873VWED9,800671,372707,99.999,256018,751,20241006043017
delayed,J955AAS,616336,349815,44441.22,371384,59,20241118234508
pending,L123AAS,559991,64696,765.253,786765,460,20240530134131
delayed,J6V123,53629,911814,11111.11,642415,901,20241020223546
back-ordered,S772B123,244409,131051,8765.44,691515,88,20241119153752
delayed,J9876543,452048,388440,100.0,593014,301,20240807040211
delayed,L123AAS,490269,292979,765.253,647202,237,20241021140603
delayed,K555H99,773234,314438,999.99,737279,921,20241114232816
back-ordered,S772B123,886132,356125,8765.44,332307,522,20240509090814
pending,J6V123,531961,572837,11111.11,853602,930,20240714072455
delayed,J1234,928296,280642,123.45,714749,500,20241223122800
back-ordered,L123AAS,86102,691380,765.253,175272,703,20241016110039
pending,J1234,140578,946000,123.45,399355,79,20250307083515
delayed,J77442211,198545,161333,555.55,99488,375,20250306032827
pending,J1234,588902,49541,123.45,286983,251,20240817085837
back-ordered,J1234,250200,205307,123.45,992373,708,20250121003817
shipped,J1234,907111,539439,123.45,203992,147,20240604212711
shipped,J6V123,490269,21492,11111.11,890510,312,20250127085705
pending,G873VWED9,476493,191832,99.999,434037,117,20240620004259
back-ordered,J1234,11890,355528,123.45,740244,57,20240512141018
back-ordered,J9876543,132402,797603,100.0,45138,866,20250127034927
pending,J1234,526677,648221,123.45,184174,257,20240803221022
delayed,G873VWED9,82364,873182,99.999,779213,293,20241015030005
delayed,J1234,689415,737756,123.45,349400,591,20240615143425
delayed,S772B123,526244,804300,8765.44,793718,259,20250420055804
pending,S772B123,709600,710270,8765.44,880472,196,20241031025925
delayed,J1234,528239,303882,123.45,522291,558,20240722012815
delayed,L123AAS,984368,723218,765.253,556471,360,20240624213349
back-ordered,J9876543,206896,457313,100.0,487509,509,20240902121042
delayed,L123AAS,777750,605798,765.253,875401,199,20240821034603
shipped,K555H99,856951,952695,999.99,424056,376,20250302103714
delayed,G873VWED9,154076,930174,99.999,728800,137,20240904061532
shipped,J955AAS,699333,465104,44441.22,161433,722,20241001203851
shipped,L123AAS,931509,883900,765.253,611458,230,20241223170818
back-ordered,J6V123,172532,717671,11111.11,40459,264,20240602113749
pending,J9876543,445135,315538,100.0,898918,735,20250413144653
shipped,J9876543,15087,316486,100.0,177332,422,20241219162526
pending,G873VWED9,519023,989257,99.999,248598,982,20250221202041
shipped,J955AAS,746523,143134,44441.22,395368,391,20250116045245
back-ordered,J6V123,840547,559125,11111.11,529002,355,20250324061849
shipped,L123AAS,179772,24069,765.253,72751,738,20250225002408
back-ordered,L123AAS,603066,999668,765.253,701633,351,20240817063600
pending,J9876543,423921,121180,100.0,279800,72,20240530200509
pending,L123AAS,200458,952609,765.253,352099,437,20241118213950
delayed,J955AAS,50029,638052,44441.22,244339,859,20241113131855
back-ordered,J9876543,867026,811480,100.0,755849,660,20240529234759
delayed,K555H99,680619,275944,999.99,825212,337,20250323173624
delayed,J955AAS,234328,736581,44441.22,828204,197,20240928043153
back-ordered,G873VWED9,616336,764084,99.999,988878,783,20240916041140
delayed,J77442211,905758,25641,555.55,908786,949,20240616033325
back-ordered,J77442211,715092,330426,555.55,140957,770,20250126032706
pending,J77442211,878111,851732,555.55,57736,621,20240517174144
pending,G873VWED9,367020,846607,99.999,524459,733,20250219121724
delayed,L123AAS,89652,550108,765.253,949489,649,20240620081020
pending,J955AAS,13128,617275,44441.22,206235,512,20240823044009
back-ordered,G873VWED9,833105,513406,99.999,6369,50,20240513045243
pending,J77442211,588902,809029,555.55,3750,644,20241104034043
pending,J1234,599301,277136,123.45,329795,394,20250312053445
delayed,S772B123,298167,873722,8765.44,895154,148,20250106031624
delayed,J6V123,413909,733999,11111.11,83345,693,20250303184814
shipped,S772B123,427462,893669,8765.44,775538,148,20241125203826
pending,G873VWED9,932823,777885,99.999,9107,316,20240717021150
shipped,J77442211,795749,72224,555.55,650558,558,20250202093645
pending,L123AAS,792160,107918,765.253,811244,181,20241222170030
delayed,S772B123,543107,396777,8765.44,41926,691,20241018055342
pending,J6V123,891310,421357,11111.11,219345,806,20250127230902
delayed,J77442211,595285,834659,555.55,119722,172,20240810223920
shipped,J955AAS,432816,872121,44441.22,740948,977,20241208153920
delayed,K555H99,778122,929056,999.99,603565,606,20240526145245
delayed,L123AAS,147356,723231,765.253,412511,931,20240718024657
back-ordered,S772B123,259976,554016,8765.44,492083,478,20240830111226
delayed,G873VWED9,15207,187364,99.999,219417,522,20240705182746
delayed,J9876543,507461,755587,100.0,804985,677,20241203140703
shipped,J77442211,731316,954119,555.55,242908,495,20250115134414
pending,L123AAS,567978,256038,765.253,95996,145,20241223012609
delayed,S772B123,616336,770196,8765.44,96208,466,20240701064918
shipped,G873VWED9,437588,609112,99.999,287859,418,20250406030528
back-ordered,J77442211,470199,460304,555.55,669248,86,20241004160903
back-ordered,J9876543,732365,485082,100.0,876885,109,20240815082931
shipped,J9876543,95577,611938,100.0,149053,811,20241122070832
shipped,J955AAS,315764,895082,44441.22,186189,564,20241109133104
shipped,J1234,508650,737756,123.45,394745,384,20241127195037
back-ordered,J6V123,724517,651704,11111.11,166889,608,20250217055356
shipped,J1234,505538,65236,123.45,721396,699,20240921092538
shipped,J6V123,756925,426564,11111.11,48976,485,20241116145449
shipped,K555H99,46784,542223,999.99,376046,434,20241108001722
delayed,J6V123,286097,608855,11111.11,952025,198,20240909083929
shipped,J955AAS,526677,673080,44441.22,869744,108,20250303061342
back-ordered,J77442211,313928,45248,555.55,887041,933,20240517210518
delayed,G873VWED9,760173,909439,99.999,222494,625,20240707052342
back-ordered,L123AAS,749376,233215,765.253,62850,111,20241229025529
delayed,S772B123,583183,798989,8765.44,732494,557,20240819122521
shipped,L123AAS,711476,76923,765.253,128249,921,20240606025141
shipped,G873VWED9,351412,895970,99.999,511406,705,20240810013607
pending,K555H99,152409,92575,999.99,838714,307,20240923060019
pending,J955AAS,187381,243973,44441.22,792078,735,20250313191155
back-ordered,G873VWED9,58826,59380,99.999,96673,954,20250402123944
delayed,J1234,150510,907134,123.45,988069,380,20241029130004
pending,S772B123,43296,39721,8765.44,51644,939,20241221143744
pending,G873VWED9,887938,247055,99.999,39722,636,20241219023953
delayed,S772B123,805671,873209,8765.44,967657,589,20240714043811
shipped,J1234,406195,757585,123.45,497952,823,20250402065832
shipped,J1234,339593,367582,123.45,453273,974,20250327140629
delayed,J6V123,206896,408925,11111.11,169550,635,20250413145042
delayed,K555H99,128118,802889,999.99,375351,807,20240818004344
shipped,J6V123,369467,640946,11111.11,872195,700,20250208020745
delayed,J955AAS,14473,90463,44441.22,823097,624,20250317053945
delayed,J9876543,751340,96912,100.0,751416,612,20250120072546
shipped,J955AAS,659033,703102,44441.22,775078,896,20240816162600
delayed,J6V123,211438,693342,11111.11,743332,750,20250331163349
delayed,J9876543,206896,41605,100.0,350753,716,20250503054451
delayed,G873VWED9,768646,158489,99.999,510845,198,20240919232118
delayed,K555H99,249332,593768,999.99,658989,238,20240521025711
shipped,L123AAS,264846,951919,765.253,982126,616,20240831030802
back-ordered,J955AAS,513458,144542,44441.22,413409,220,20240524220430
delayed,G873VWED9,926604,441864,99.999,345710,81,20240902001746
back-ordered,J1234,570209,671266,123.45,80218,392,20250407013610
pending,J9876543,338509,871293,100.0,631139,626,20241027045243
pending,K555H99,437858,305616,999.99,320837,114,20241110062950
delayed,J77442211,930219,791243,555.55,598755,176,20250410051204
shipped,J77442211,911771,419722,555.55,334812,330,20241205171034
delayed,J1234,249327,507275,123.45,2526,342,20240626184404
pending,J1234,595960,837028,123.45,241134,685,20241110190531
delayed,G873VWED9,918997,177379,99.999,368319,124,20240726080002
shipped,L123AAS,849559,379649,765.253,363445,623,20241122010127
back-ordered,K555H99,119604,186853,999.99,807900,638,20240510013837
shipped,J77442211,50029,291561,555.55,872900,923,20240803050202
pending,J77442211,655599,783651,555.55,721025,757,20240704211149
shipped,J9876543,592319,415199,100.0,763122,200,20241130102143
back-ordered,G873VWED9,365932,779366,99.999,114524,652,20240826002935
back-ordered,K555H99,930219,855440,999.99,367098,154,20250418072229
shipped,J955AAS,992140,676779,44441.22,516162,303,20250119235920
back-ordered,G873VWED9,380531,360751,99.999,789475,464,20240702152717
shipped,K555H99,708335,774299,999.99,509337,337,20240729034102
back-ordered,J9876543,849559,713399,100.0,258801,357,20240508165827
back-ordered,L123AAS,931509,392714,765.253,665111,951,20240724050546
back-ordered,J1234,788458,756060,123.45,300901,676,20241104200528
delayed,J955AAS,785482,186048,44441.22,945458,427,20240522013456
back-ordered,J9876543,79375,751295,100.0,887716,415,20240720192448
shipped,J9876543,937980,421181,100.0,207379,648,20240824200817
back-ordered,J77442211,758394,436006,555.55,351561,246,20250201045350
delayed,J955AAS,266580,221981,44441.22,711207,694,20241207164045
back-ordered,J9876543,742862,232756,100.0,787771,659,20241213193323
shipped,S772B123,30426,456502,8765.44,785000,391,20250106030027
shipped,K555H99,320895,822120,999.99,119963,450,20250108163518
delayed,J9876543,735811,740062,100.0,359232,997,20240815034933
delayed,J955AAS,643870,840689,44441.22,642324,898,20240804062345
pending,J955AAS,890681,184716,44441.22,412199,391,20241010170658
delayed,J9876543,405698,615165,100.0,97511,422,20240830155010
pending,J9876543,427462,352301,100.0,855688,624,20250314044700
shipped,J9876543,386991,593400,100.0,420827,622,20250111162518
shipped,L123AAS,206896,417923,765.253,307067,950,20240629234931
shipped,S772B123,695952,369862,8765.44,194179,59,20250105184430
pending,J1234,915491,26921,123.45,836301,934,20250122181524
back-ordered,J1234,577755,143134,123.45,74002,903,20240612230846
pending,K555H99,369467,496135,999.99,595836,476,20250406003557
shipped,S772B123,427166,513926,8765.44,250293,258,20241219065530
pending,S772B123,169493,130550,8765.44,642572,300,20241031174438
delayed,J1234,988812,161209,123.45,268555,381,20250226181059
back-ordered,J1234,234328,307630,123.45,888622,287,20240619064008
shipped,L123AAS,874478,493930,765.253,915719,820,20250312213242
pending,J77442211,724517,318100,555.55,371653,249,20240706045931
pending,K555H99,775340,960614,999.99,573535,87,20250112175328
back-ordered,J9876543,534973,808133,100.0,467050,959,20241126105919
shipped,L123AAS,432816,95951,765.253,7215,985,20250120222552
shipped,J9876543,269329,133628,100.0,636901,308,20250225100005
delayed,G873VWED9,89945,718587,99.999,940290,431,20241031203217
shipped,J77442211,96857,145175,555.55,524913,228,20250205094248
shipped,J77442211,643680,284869,555.55,30188,311,20240813043820
pending,J9876543,713496,421801,100.0,23448,142,20240802130015
back-ordered,G873VWED9,863202,981263,99.999,225596,204,20240605001109
shipped,K555H99,897909,100327,999.99,275622,778,20241109222318
back-ordered,J955AAS,564701,68193,44441.22,169909,409,20241123072607
delayed,L123AAS,652953,399624,765.253,209053,690,20240706014910
back-ordered,J9876543,51295,558123,100.0,658493,520,20241004211607
back-ordered,J6V123,899251,475820,11111.11,358686,727,20241126133745
pending,S772B123,596793,661345,8765.44,427001,877,20240725023358
pending,J77442211,932823,738624,555.55,840832,306,20250329171012
delayed,K555H99,984368,459869,999.99,687263,484,20241111173756
shipped,S772B123,655599,615165,8765.44,744036,470,20240901162418
shipped,J1234,693869,98815,123.45,734744,361,20250102135757
back-ordered,L123AAS,857956,68786,765.253,242454,856,20250327164534
delayed,L123AAS,448325,728435,765.253,266296,892,20250413000925
shipped,J9876543,955831,877612,100.0,645725,896,20240613200515
shipped,L123AAS,909184,520148,765.253,665882,224,20240713155242
back-ordered,J77442211,523795,144559,555.55,864336,541,20240824024601
delayed,K555H99,365932,275944,999.99,823933,988,20241127224929
shipped,J6V123,453722,695514,11111.11,468024,744,20250202135848
delayed,J77442211,146292,296956,555.55,961139,995,20250211004449
shipped,J77442211,717268,820379,555.55,240109,495,20240625205214
pending,L123AAS,217592,289025,765.253,511044,223,20241102155330
shipped,J6V123,931509,596968,11111.11,392140,502,20250503180812
pending,J6V123,323301,869055,11111.11,739354,116,20240605203923
delayed,J955AAS,854293,78100,44441.22,514855,72,20240807140155
back-ordered,G873VWED9,202710,198375,99.999,517000,448,20250328160636
shipped,J9876543,583803,949267,100.0,812956,137,20250309002155
pending,L123AAS,277232,16064,765.253,732545,258,20250226005948
delayed,J1234,263902,696757,123.45,842374,672,20240515215659
delayed,J955AAS,687876,264341,44441.22,36467,242,20250120043206
shipped,J1234,278026,54058,123.45,446557,719,20240818041948
pending,J9876543,211857,221534,100.0,659789,541,20240801013352
shipped,S772B123,123735,847629,8765.44,828605,745,20241209075754
delayed,J955AAS,745138,541789,44441.22,185118,268,20240601000046
back-ordered,J6V123,150510,268538,11111.11,88877,931,20250413220329
pending,J1234,848278,625432,123.45,173615,116,20241020002025
back-ordered,G873VWED9,402710,493920,99.999,605789,860,20250219225520
back-ordered,J77442211,688665,234920,555.55,409502,111,20250313044357
pending,J1234,775909,656668,123.45,239443,107,20240819200028
delayed,J9876543,724901,321770,100.0,542000,168,20240527134732
